"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Odds";"Odds";"Odds";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora"
"Switzerland";"SUI";"U19 Elite";"10-06-2026 15:00";"FT";"Winterthur U19";"4";"3";"Young Boys U19";"";"";"";"";"";"10";"";"32";"18";"85";"100";"60";"75";"100";"50";"6";"33";"50";"50";"50";"53";"53";"10";"10";"4.6";"6";"4.2";"6.2";"10.5";"2";"3.2";"2.4";"2.8";"2.6";"2.8";"1.8";"3.5";"5.2";"5.3";"11";"80";"80";"58";"68";"68";"52";"52";"62";"40";"75";"100";"50";"40";"75";"40";"75";"1.2";"0";"28.1";"13.8";"15.2";"12.4";"14.8"
"Sweden";"SWE";"Superettan";"10-06-2026 14:00";"FT";"Varberg BoIS";"2";"0";"Norrby";"1";"0";"1.62";"5.11";"1.24";"9";"1";"66";"49";"75";"51";"60";"30";"60";"20";"10";"60";"20";"60";"10";"70";"33";"10";"10";"4.8";"4.1";"3";"4.7";"8.3";"2.7";"2.2";"1.1";"2.4";"2.1";"1.9";"1.9";"2.3";"4.2";"4.1";"9.8";"60";"55";"40";"45";"45";"90";"85";"75";"50";"40";"60";"50";"50";"40";"50";"30";"0.6";"0.2";"18.7";"10.4";"9.5";"8";"9.5"
"Sweden";"SWE";"Superettan";"10-06-2026 14:00";"FT";"Örebro";"0";"1";"GIF Sundsvall";"0";"0";"1.92";"3.84";"1.27";"10";"1";"56";"35";"31";"27";"40";"67";"30";"44";"10";"40";"20";"30";"20";"40";"20";"10";"10";"3.1";"4.7";"6.1";"5.8";"9.8";"1.1";"2.7";"3.1";"2.4";"2";"2";"3";"3.3";"4.6";"5.2";"9.8";"74";"70";"64";"44";"58";"84";"52";"78";"30";"44";"10";"78";"40";"44";"40";"67";"0.1";"0.3";"18.2";"7.4";"7.1";"10.7";"11.1"
"Sweden";"SWE";"Svenska Cupen";"10-06-2026 13:00";"FT_PEN";"Falu BS";"0";"0";"Gefle";"0";"0";"3.26";"1.92";"";"10";"2";"70";"28";"65";"48";"50";"50";"50";"60";"2";"0";"100";"60";"30";"70";"37";"10";"10";"5";"3.4";"2.2";"5.6";"8.1";"2";"1.8";"1";"2.8";"3";"1.6";"1.2";"2.8";"3.8";"4.3";"11.8";"48";"32";"28";"38";"35";"78";"78";"72";"75";"20";"75";"50";"75";"30";"50";"20";"1";"0.6";"18";"7.2";"11";"6.8";"10.9"
"Sweden";"SWE";"Svenska Cupen";"10-06-2026 14:00";"AET";"Balkan";"2";"3";"Eskilsminne";"2";"0";"11.90";"1.11";"";"10";"4";"21";"35";"37";"61";"43";"60";"29";"40";"";"";"";"20";"30";"23";"37";"10";"10";"8";"4.8";"4.4";"4.6";"10.9";"3.7";"2.3";"2";"2.1";"4.3";"2.5";"2.4";"2.5";"5.1";"5.8";"11.8";"83";"54";"46";"52";"60";"64";"58";"76";"57";"50";"57";"40";"71";"60";"71";"50";"0.3";"0.4";"19.2";"10.9";"9";"9.3";"9.3"
"Sweden";"SWE";"Svenska Cupen";"10-06-2026 14:00";"FT";"Lidköping";"2";"3";"Skövde AIK";"2";"1";"5.80";"1.42";"1.26";"10";"2";"21";"60";"31";"27";"57";"40";"43";"50";"5";"20";"80";"20";"30";"23";"47";"10";"10";"3.6";"3.6";"4";"5.7";"8.4";"1.6";"1.9";"2.7";"2.6";"2";"1.7";"1.3";"3.1";"4.4";"4";"11.8";"52";"40";"40";"42";"44";"90";"70";"58";"29";"10";"43";"40";"29";"40";"29";"20";"0.4";"0.3";"18";"6";"6.1";"10.9";"13.1"
"Sweden";"SWE";"Svenska Cupen";"10-06-2026 14:00";"FT";"Malmslatts AIK";"1";"5";"Husqvarna";"0";"2";"";"";"";"";"";"";"";"";"";"";"33";"";"33";"";"";"";"";"80";"";"87";"";"10";"";"5.3";"";"3.9";"";"";"2.3";"";"1.7";"";"3";"";"2.2";"";"";"";"";"";"";"";"";"";"";"";"";"44";"";"33";"";"56";"";"44";"";"0.2";"";"";"9.2";"";"7.4"
"Sweden";"SWE";"Svenska Cupen";"10-06-2026 14:00";"FT";"Eker Örebro";"0";"3";"IF Karlstad Fotboll";"0";"0";"15.50";"1.10";"";"10";"4";"28";"88";"44";"54";"60";"40";"40";"50";"";"";"";"30";"70";"37";"77";"10";"10";"4.2";"5.3";"5";"3.4";"9";"1.8";"1.6";"2.2";"1.4";"2.4";"3.7";"2.8";"2";"3.5";"5.4";"11.8";"75";"55";"40";"20";"75";"70";"70";"85";"40";"60";"20";"70";"20";"60";"40";"60";"0.2";"0.4";"19.8";"9.8";"10.8";"12.4";"6.7"
"Sweden";"SWE";"Svenska Cupen";"10-06-2026 14:30";"FT";"Football Primetime";"1";"0";"Karlskrona";"1";"0";"";"";"";"";"";"";"";"";"";"";"44";"";"56";"";"";"";"";"50";"";"60";"";"10";"";"5.2";"";"3.8";"";"";"2.7";"";"0.9";"";"2.6";"";"2.9";"";"";"";"";"";"";"";"";"";"";"";"";"44";"";"67";"";"67";"";"56";"";"0.6";"";"";"9.6";"";"9.8"
"Sweden";"SWE";"Svenska Cupen";"10-06-2026 15:00";"FT";"Unik";"0";"1";"Karlberg";"0";"1";"";"";"";"";"";"";"";"";"";"";"50";"";"60";"";"";"";"";"20";"";"30";"";"10";"";"4.8";"";"3.9";"";"";"2";"";"1.8";"";"2.8";"";"2.1";"";"";"";"";"";"";"";"";"";"";"";"";"50";"";"70";"";"40";"";"40";"";"0.7";"";"";"14.1";"";"10.4"
"Sweden";"SWE";"Division 2: Norrland";"10-06-2026 14:30";"FT";"Fränsta";"1";"2";"IFK Östersund";"1";"0";"3.63";"1.69";"";"";"2";"18";"46";"54";"68";"";"";"";"";"";"";"";"25";"40";"38";"50";"8";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"9.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL Championship";"10-06-2026 20:00";"FT";"Tampa Bay Rowdies";"2";"2";"Charleston Battery";"1";"0";"1.65";"4.58";"1.31";"9";"1";"88";"70";"65";"51";"60";"40";"50";"50";"10";"10";"80";"70";"50";"80";"57";"10";"10";"5.7";"6.3";"2.8";"5.1";"10";"2.9";"2.3";"1.1";"2.1";"2.8";"4";"1.7";"3";"4.2";"5.8";"9";"90";"70";"50";"40";"65";"85";"65";"75";"80";"70";"70";"30";"90";"60";"70";"60";"0.3";"0.5";"22.4";"15.3";"11.6";"8.5";"9.4"
"United States";"USA";"USL Championship";"10-06-2026 20:30";"FT";"Detroit City";"1";"1";"El Paso Locomotive";"0";"1";"1.88";"3.55";"1.50";"8";"1";"66";"28";"34";"58";"50";"50";"50";"40";"3";"33";"0";"40";"30";"47";"33";"10";"10";"5.1";"4.7";"3.6";"3.9";"8.6";"2.3";"2.4";"1.7";"1.7";"2.8";"2.3";"1.9";"2.2";"4";"4.6";"9";"50";"45";"40";"45";"55";"75";"75";"70";"60";"60";"60";"20";"70";"40";"50";"50";"0.5";"0.3";"23.4";"11.8";"13";"8.7";"13.4"
"United States";"USA";"USL Championship";"10-06-2026 23:00";"FT";"Monterey Bay";"2";"1";"Sporting JAX";"1";"0";"1.62";"4.45";"1.43";"9";"1";"38";"42";"51";"34";"60";"30";"30";"70";"";"";"";"20";"10";"30";"20";"10";"10";"3.6";"3.2";"4.4";"6.2";"8.7";"1.6";"0.9";"2.2";"3.5";"2";"2.3";"2.2";"2.7";"4.1";"4.6";"9";"60";"50";"35";"40";"55";"85";"80";"75";"30";"10";"30";"30";"40";"0";"30";"10";"0.3";"0.3";"22";"9.9";"6.3";"11";"16.8"
"United States";"USA";"USL Championship";"10-06-2026 23:30";"FT";"Phoenix Rising";"0";"2";"Louisville City";"0";"0";"2.92";"2.13";"1.44";"9";"5";"63";"52";"41";"58";"50";"60";"50";"60";"4";"0";"50";"50";"40";"53";"47";"10";"10";"4.4";"6.9";"5.1";"3.8";"10.1";"2.2";"3.7";"2.5";"1.8";"2.2";"3.1";"2.6";"1.8";"5.1";"4.8";"9";"80";"65";"50";"55";"60";"60";"60";"60";"20";"70";"40";"50";"40";"70";"30";"70";"0.6";"0.6";"25.8";"13.1";"16.7";"11.2";"10.6"
"United States";"USA";"USL League Two";"10-06-2026 18:00";"FT";"Erie Sports Center";"0";"5";"Buffalo";"0";"3";"";"";"";"9";"";"2";"66";"34";"61";"50";"50";"100";"50";"4";"0";"100";"10";"50";"10";"60";"10";"10";"3";"6";"5.5";"3";"8.8";"1";"2.7";"4.5";"1.8";"2";"3.3";"1";"1.2";"5";"3.8";"8.9";"84";"42";"16";"75";"25";"84";"84";"58";"0";"67";"50";"33";"0";"67";"0";"50";"0.5";"0";"28.9";"13";"16.7";"19";"9.2"
"United States";"USA";"USL League Two";"10-06-2026 18:00";"FT";"Charlotte Eagles";"2";"2";"Asheville City";"1";"2";"4.43";"1.56";"";"9";"2";"46";"77";"51";"54";"75";"25";"25";"25";"2";"50";"50";"40";"40";"50";"53";"10";"10";"3.8";"7.5";"2.8";"3.8";"8.8";"1.2";"2.5";"1";"1.2";"2.5";"3.8";"1.8";"2.5";"3";"5.2";"8.9";"50";"38";"38";"38";"75";"75";"75";"88";"50";"100";"75";"50";"75";"50";"50";"50";"0.2";"0.5";"20.4";"7";"17.2";"9.5";"7"
"United States";"USA";"USL League Two";"10-06-2026 19:00";"FT";"Chicago Dutch Lions";"1";"4";"St. Croix";"1";"3";"1.89";"3.04";"";"9";"1";"0";"7";"34";"34";"80";"43";"0";"57";"2";"50";"50";"40";"20";"40";"20";"10";"10";"2";"4.7";"5.8";"5.6";"9";"1.7";"1.9";"6";"2";"1.7";"2.9";"3.7";"3.6";"5.8";"5.8";"8.9";"56";"38";"38";"31";"52";"68";"68";"116";"20";"43";"100";"43";"0";"43";"0";"29";"0.3";"0.3";"24";"8.6";"9.6";"13.4";"16.3"
"United States";"USA";"USL League Two";"10-06-2026 19:00";"FT";"Steel City";"0";"0";"Riverhounds II";"0";"0";"";"";"";"9";"";"74";"60";"54";"75";"40";"50";"40";"50";"";"";"";"50";"50";"60";"56";"10";"6";"4.8";"6";"4.6";"2.5";"9";"2.2";"2.5";"2.4";"2.5";"2.6";"3.5";"2.2";"0";"4.8";"4.2";"8.9";"65";"45";"45";"45";"65";"80";"80";"55";"40";"100";"60";"50";"20";"50";"40";"100";"0.4";"0";"18.6";"8.6";"11";"7";"10.5"
"United States";"USA";"USL League Two";"10-06-2026 19:00";"FT";"Nona";"0";"0";"Brooke House";"0";"0";"";"";"";"10";"";"80";"56";"54";"20";"57";"67";"33";"67";"6";"50";"0";"50";"10";"60";"27";"10";"10";"5.9";"7.7";"3";"4.3";"10.4";"2.8";"3.3";"2";"3.3";"4";"4.3";"1.5";"1";"5.8";"5.4";"8.9";"86";"72";"72";"58";"75";"76";"76";"58";"71";"67";"67";"33";"67";"100";"67";"67";"0";"0.7";"22";"16.4";"11.3";"6.6";"9.7"
"United States";"USA";"USL League Two";"10-06-2026 19:30";"FT";"Charlotte Independence 2";"4";"1";"Port City";"3";"1";"";"";"";"8";"";"38";"35";"58";"37";"33";"50";"67";"50";"";"";"";"50";"30";"57";"33";"10";"10";"3.3";"3";"5.3";"2.5";"7.1";"0.7";"1";"2";"1.5";"2.7";"2";"3.3";"1";"2.6";"4.5";"8.9";"34";"16";"16";"16";"50";"84";"84";"100";"33";"50";"33";"50";"67";"50";"0";"50";"0.3";"0";"14.6";"3.7";"9";"6";"10.5"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Sueno";"4";"1";"Rockford Raptors";"1";"1";"";"";"";"9";"";"52";"14";"100";"68";"50";"67";"50";"50";"";"";"";"60";"40";"60";"40";"10";"5";"5.5";"3.7";"2.5";"5.7";"8.6";"1.8";"1.5";"1.5";"3";"3.8";"4";"1";"5.5";"3.8";"7.2";"8.9";"71";"58";"46";"38";"100";"100";"66";"112";"75";"67";"75";"0";"75";"50";"50";"50";"0.5";"0.5";"24.8";"14.5";"12.5";"9.8";"13"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Dayton Dutch Lions";"1";"0";"Kings Hammer Columbus";"1";"0";"3.63";"1.77";"";"9";"2";"35";"63";"34";"54";"50";"33";"75";"33";"2";"100";"0";"20";"60";"23";"63";"10";"10";"4.5";"6.7";"3.8";"4";"9.4";"1.8";"3.7";"1.8";"0.7";"2.8";"3";"2";"3.3";"3.9";"5.6";"8.9";"58";"46";"29";"16";"46";"71";"71";"84";"75";"100";"100";"67";"50";"100";"50";"67";"0.2";"0.7";"26.2";"9";"15.7";"15.8";"12"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Northern Indiana";"3";"1";"Toledo Villa";"2";"1";"1.35";"6.32";"";"8";"1";"63";"25";"44";"41";"33";"75";"67";"50";"";"";"";"40";"10";"43";"17";"10";"10";"4";"3.8";"3.3";"4";"7.6";"2.7";"1.8";"1.7";"1";"1.3";"2";"1.7";"3";"3.6";"4";"8.9";"54";"29";"16";"16";"54";"100";"100";"100";"33";"50";"33";"25";"100";"75";"33";"50";"1.3";"0";"17.8";"11.7";"5.3";"5.7";"13"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Michigan Bucks";"0";"0";"AFC Ann Arbor";"0";"0";"";"";"";"9";"";"70";"42";"99";"54";"25";"38";"50";"38";"9";"56";"11";"90";"50";"90";"57";"10";"10";"4.2";"6.9";"4";"3.8";"9.4";"3.2";"3.6";"1.5";"1.2";"1";"3.2";"2.5";"2.5";"4.8";"4.6";"8.9";"82";"82";"44";"68";"44";"88";"62";"81";"50";"88";"75";"62";"50";"75";"25";"75";"1";"0.5";"23.7";"15.5";"10.6";"9.8";"11.6"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"AC Connecticut";"1";"4";"Vermont Green";"1";"3";"9.51";"1.17";"";"8";"4";"32";"88";"75";"100";"50";"60";"50";"60";"6";"0";"83";"40";"80";"43";"87";"10";"10";"3.9";"6.8";"3.8";"2";"8.2";"1.6";"2.6";"1.5";"0.6";"2.2";"3.8";"2.2";"1.2";"3.2";"4.8";"8.9";"49";"42";"42";"16";"55";"84";"58";"84";"50";"80";"38";"80";"62";"80";"38";"80";"0.2";"0.4";"23.3";"13.8";"13.8";"11.6";"7.4"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Reading United";"0";"2";"Ocean City Nor'easters";"0";"1";"4.71";"1.48";"";"9";"2";"42";"63";"61";"100";"33";"60";"67";"60";"10";"20";"40";"40";"70";"43";"73";"10";"10";"2.3";"6.4";"5.7";"2.6";"8.5";"1.3";"2.8";"2.3";"1";"1";"3.6";"3.3";"1.6";"3.8";"4.8";"8.9";"74";"56";"46";"36";"46";"100";"90";"64";"0";"100";"33";"40";"0";"80";"0";"80";"0.7";"0.4";"29.2";"12";"22";"16.3";"8"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Pennsylvania Classics";"3";"1";"Eagle FC";"1";"0";"";"";"";"";"";"14";"0";"37";"24";"50";"";"100";"";"";"";"";"0";"0";"13";"6";"10";"6";"7.8";"";"4.8";"";"";"4";"";"2.7";"";"6.3";"";"3.7";"";"";"";"8.9";"";"";"";"";"";"";"";"";"50";"";"100";"";"67";"";"33";"";"0.7";"";"";"8.3";"";"11.3";""
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"SC United Bantams";"3";"3";"Tobacco Road";"0";"1";"1.46";"4.73";"";"8";"1";"60";"14";"71";"65";"67";"33";"33";"20";"4";"25";"25";"60";"10";"63";"17";"10";"10";"3";"4.3";"3";"3.8";"7.1";"1.3";"2.6";"1";"1.8";"1.7";"2.4";"2";"2.6";"3.4";"4.4";"8.9";"58";"42";"16";"20";"64";"92";"92";"80";"67";"17";"67";"80";"0";"40";"33";"20";"0.7";"0.4";"17.4";"11";"7.2";"9.7";"6.8"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"North Carolina II";"3";"1";"Wake";"1";"1";"1.22";"8.53";"";"8";"3";"52";"7";"75";"31";"40";"40";"25";"50";"10";"50";"20";"60";"10";"67";"13";"10";"10";"6.8";"2.4";"2.4";"4.6";"8.1";"3.5";"2";"1.2";"2";"5";"1";"1.8";"3.8";"4.4";"5.8";"8.9";"60";"60";"40";"50";"62";"80";"80";"100";"100";"20";"50";"25";"75";"50";"75";"25";"0.2";"0.2";"16";"11.2";"4.4";"5";"11.4"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Appalachian";"5";"2";"Salem City";"3";"0";"";"";"";"";"";"60";"52";"95";"61";"";"";"";"";"2";"50";"0";"60";"50";"63";"53";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"New England SC";"2";"1";"Seacoast United Phantoms";"0";"0";"1.56";"4.29";"";"9";"1";"66";"38";"82";"65";"50";"33";"50";"40";"2";"100";"0";"80";"30";"83";"33";"10";"10";"6.4";"2.8";"3.6";"4.5";"8.6";"2.8";"1.4";"1.9";"2.8";"3.6";"2";"1.8";"2.6";"4.4";"5";"8.9";"60";"54";"48";"51";"58";"88";"58";"78";"75";"33";"62";"40";"75";"40";"75";"40";"0.1";"0.2";"26.2";"15";"13.7";"10.4";"13.3"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Connecticut Rush";"3";"1";"Boston";"2";"1";"2.23";"2.62";"";"8";"5";"46";"38";"48";"37";"50";"38";"33";"50";"";"";"";"29";"20";"33";"30";"7";"10";"2.7";"3.6";"4";"5.5";"7.9";"1.2";"2.5";"1.5";"1.9";"1.5";"1.1";"2.5";"3.6";"3.6";"4.4";"8.9";"34";"28";"28";"21";"42";"81";"72";"88";"33";"25";"33";"38";"33";"50";"17";"38";"0.3";"1.2";"22.9";"9.7";"9.9";"12.2";"14.1"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Black Rock";"3";"1";"Blackwatch Rush";"2";"0";"1.42";"5.21";"";"9";"1";"66";"2";"61";"37";"25";"50";"50";"33";"8";"25";"38";"40";"30";"50";"30";"10";"10";"3.8";"3.5";"4.6";"6";"9";"2";"1.7";"2.9";"5.3";"1.8";"3";"1.8";"2.7";"6";"4.6";"8.9";"62";"62";"44";"75";"46";"69";"56";"42";"25";"25";"50";"67";"25";"0";"12";"0";"0.2";"1";"22.4";"12.4";"5.5";"10.9";"16"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Christos";"2";"2";"Bethesda SC";"1";"1";"";"";"";"";"";"18";"0";"68";"51";"17";"";"83";"";"";"";"";"50";"25";"57";"25";"10";"4";"4.5";"";"5.5";"";"";"2";"";"2.2";"";"2.5";"";"3.3";"";"";"";"8.9";"";"";"";"";"";"";"";"";"17";"";"50";"";"17";"";"17";"";"0.2";"";"";"13";"";"15";""
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Cedar Stars Rush";"2";"0";"Westchester Flames";"1";"0";"";"";"";"9";"";"38";"4";"54";"31";"50";"17";"25";"50";"7";"71";"29";"40";"0";"47";"7";"10";"10";"4.7";"4.2";"4";"4.5";"8.7";"2.8";"2";"1.8";"2.2";"4";"2.2";"3.2";"2.3";"4.4";"5.8";"8.9";"58";"58";"42";"29";"62";"83";"58";"92";"33";"50";"75";"33";"50";"50";"50";"17";"0.2";"0.5";"24.9";"12.6";"8.2";"11";"18"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Virginia Beach United";"5";"3";"Hill City";"4";"2";"";"";"";"";"";"70";"84";"71";"100";"50";"";"75";"";"";"";"";"60";"80";"67";"87";"10";"5";"4.8";"";"3.2";"";"";"2.8";"";"1.2";"";"2";"";"2";"";"";"";"8.9";"";"";"";"";"";"";"";"";"75";"";"100";"";"100";"";"50";"";"0.8";"";"";"10.7";"";"10.7";""
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Sporting JAX II";"1";"1";"Shark Coast";"0";"0";"";"";"";"";"";"88";"42";"10";"41";"50";"";"25";"";"";"";"";"17";"17";"33";"33";"6";"6";"4";"";"6.5";"";"";"2.8";"";"2.8";"";"1.2";"";"3.8";"";"";"";"8.9";"";"";"";"";"";"";"";"";"0";"";"25";"";"0";"";"25";"";"0.2";"";"";"6.2";"";"11";""
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Birmingham Legion II";"0";"2";"Dothan United";"0";"1";"8.65";"1.27";"";"";"4";"32";"100";"34";"95";"50";"";"75";"";"4";"25";"75";"10";"90";"20";"93";"10";"10";"4";"";"4.8";"";"";"0.8";"";"3";"";"3.2";"";"1.8";"";"";"";"8.9";"";"";"";"";"";"";"";"";"25";"";"25";"";"25";"";"0";"";"0.2";"";"";"10";"";"10.2";""
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Miami";"2";"4";"Weston";"2";"1";"";"";"";"8";"";"46";"25";"37";"20";"43";"38";"43";"86";"10";"40";"30";"30";"10";"37";"17";"10";"10";"4";"2.1";"6.4";"3.6";"8.1";"1.6";"1";"3.3";"2.4";"2.4";"1.4";"3.1";"1.7";"4.2";"4.4";"8.9";"48";"28";"22";"43";"28";"78";"78";"86";"14";"25";"43";"29";"29";"29";"0";"0";"0.1";"0.1";"20.5";"11.1";"6.1";"11.9";"11.9"
"United States";"USA";"USL League Two";"10-06-2026 20:00";"FT";"Brevard Fire";"0";"1";"Lakeland United";"0";"1";"";"";"";"9";"";"0";"46";"44";"58";"50";"50";"20";"100";"2";"0";"100";"10";"33";"17";"39";"10";"6";"3.2";"2";"7.5";"2.5";"7.6";"1.2";"1";"5.2";"2.5";"2.6";"1";"3.8";"0";"5";"3.7";"8.9";"34";"25";"25";"65";"30";"75";"75";"90";"17";"50";"20";"0";"20";"50";"0";"0";"0";"0";"22.9";"7.5";"10";"17.8";"10.5"
"United States";"USA";"USL League Two";"10-06-2026 20:30";"FT";"Virginia Marauders";"1";"0";"Patuxent";"0";"0";"1.82";"3.30";"";"9";"1";"2";"2";"10";"17";"75";"67";"50";"67";"6";"33";"33";"0";"0";"0";"3";"10";"10";"2.8";"1.7";"7";"7.7";"9.6";"1.2";"1.3";"3";"3.3";"1.5";"0.3";"4";"4.3";"4.4";"5.1";"8.9";"88";"71";"42";"58";"42";"88";"71";"66";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21.6";"7.5";"1.7";"15.5";"18.7"
"United States";"USA";"USL League Two";"10-06-2026 20:30";"FT";"Loudoun United II";"2";"1";"Annapolis Blues";"0";"0";"6.37";"1.32";"";"10";"2";"2";"49";"61";"78";"40";"60";"60";"60";"";"";"";"17";"50";"22";"53";"6";"10";"5";"6.6";"5.8";"3.8";"10.6";"2.4";"3.2";"2.4";"2.4";"2.6";"3.4";"3.4";"1.4";"5.2";"5.4";"8.9";"90";"80";"70";"60";"50";"70";"40";"60";"40";"60";"20";"80";"60";"80";"20";"80";"0.2";"1.4";"21.5";"10.2";"13.8";"14.2";"4.8"
"United States";"USA";"USL League Two";"10-06-2026 20:30";"FT";"Ironbound";"4";"1";"New Jersey Copa";"2";"1";"";"";"";"8";"";"49";"10";"65";"44";"29";"67";"50";"60";"4";"50";"25";"50";"20";"60";"27";"10";"10";"4.3";"4";"2.7";"4.5";"7.8";"2.8";"1.2";"1.2";"2.4";"2.2";"2.8";"2";"2.4";"3.8";"4.7";"8.9";"55";"31";"16";"28";"65";"92";"84";"98";"57";"33";"67";"40";"83";"40";"33";"20";"0.5";"0";"27.4";"14.9";"10.8";"13.1";"16"
"United States";"USA";"USL League Two";"10-06-2026 21:00";"FT";"Midwest United";"1";"3";"Oakland County";"0";"0";"";"";"";"9";"";"74";"77";"54";"85";"67";"33";"33";"33";"8";"38";"38";"40";"70";"47";"77";"10";"10";"3.3";"5.7";"7";"4";"10";"1.3";"2.7";"3";"1.7";"2";"3";"4";"2.3";"4.3";"5.6";"8.9";"66";"66";"33";"50";"67";"67";"67";"84";"0";"67";"0";"67";"0";"67";"0";"33";"0";"0.3";"24.8";"16";"17.7";"7.3";"8.7"
"United States";"USA";"USL League Two";"10-06-2026 21:00";"FT";"St. Louis Ambush";"2";"2";"Springfield";"0";"1";"";"";"";"";"";"25";"28";"48";"54";"";"50";"";"50";"4";"50";"50";"20";"20";"27";"23";"10";"10";"";"6.5";"";"10";"";"";"0.5";"";"5.5";"";"6";"";"4.5";"";"";"8.9";"";"";"";"";"";"";"";"";"";"50";"";"0";"";"0";"";"50";"";"0";"";"";"8.5";"";"17"
"United States";"USA";"USL League Two";"10-06-2026 21:00";"FT";"Santafé Wanderers";"1";"1";"Des Moines Menace";"1";"0";"";"";"";"9";"";"35";"35";"65";"61";"50";"50";"50";"50";"4";"25";"75";"50";"40";"57";"43";"10";"10";"3.5";"6";"5";"4.5";"9.5";"2";"2.5";"1.8";"3";"1.5";"3.5";"3.2";"1.5";"4.6";"4.9";"8.9";"75";"50";"38";"62";"38";"75";"62";"75";"25";"50";"50";"0";"50";"50";"25";"50";"0";"0";"29.2";"14";"13.5";"12";"19"
"United States";"USA";"USL League Two";"10-06-2026 21:00";"FT";"Manhattan";"5";"1";"Morris Elite";"2";"0";"";"";"";"8";"";"42";"38";"78";"34";"43";"33";"43";"33";"7";"71";"29";"40";"40";"43";"43";"10";"10";"3.6";"3.1";"5.3";"3.9";"8";"1.6";"1.1";"2.3";"2.2";"2";"2";"3";"1.7";"3.6";"4.4";"8.9";"46";"32";"32";"22";"52";"100";"80";"100";"43";"33";"29";"44";"43";"33";"43";"33";"0.3";"0.7";"27.4";"15.6";"9.9";"15";"14.3"
"United States";"USA";"USL League Two";"10-06-2026 21:00";"FT";"Jackson Boom";"0";"3";"Little Rock Rangers";"0";"2";"";"";"";"";"";"21";"74";"7";"48";"";"60";"";"60";"";"";"";"0";"50";"0";"60";"5";"10";"";"5";"";"3";"";"";"2";"";"2.2";"";"3";"";"0.8";"";"";"8.9";"";"";"";"";"";"";"";"";"";"80";"";"60";"";"60";"";"60";"";"0.2";"";"";"13";"";"7.6"
"United States";"USA";"USL League Two";"10-06-2026 21:00";"FT";"Hattiesburg";"3";"1";"Red River";"3";"1";"";"";"";"8";"";"60";"42";"68";"31";"50";"50";"50";"50";"3";"67";"0";"40";"20";"53";"30";"10";"10";"2.5";"2.5";"3";"3.5";"5.8";"1.5";"1";"1.5";"2";"1";"1.5";"1.5";"1.5";"3";"2.8";"8.9";"50";"50";"25";"50";"25";"100";"100";"100";"50";"0";"100";"0";"0";"0";"0";"0";"1";"0";"16.5";"9";"4.5";"12";"7.5"
"United States";"USA";"USL League Two";"10-06-2026 21:00";"FT";"Houston FC";"3";"6";"GFI";"1";"3";"";"";"";"";"";"46";"35";"68";"48";"67";"";"33";"";"3";"33";"33";"40";"30";"50";"37";"10";"10";"4.7";"";"4.7";"";"";"2.3";"";"1";"";"2.3";"";"3.7";"";"";"";"8.9";"";"";"";"";"";"";"";"";"33";"";"33";"";"33";"";"67";"";"0.3";"";"";"11";"";"13.3";""
