"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Odds";"Odds";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global"
"United States";"USA";"USL W League";"24-06-2026 23:30";"NS";"Salmon Bay W";"";"";"Tacoma Galaxy W";"";"";"";"";"80";"38";"100";"17";"";"70";"34";"2.5";"0.3";"83";"38";"2.3";"2.8";"3";"67";"0";"33";"80";"0";"10";"30";"10";"70";"83";"10";"90";"30";"90";"70";"20";"100";"1x0";"0x0";"12.4";"3.8";"0.5";"0.7";"1.9";"3.4";"59";"45";"2";"7";"10";"10";"8.7";"1.4";"3";"11.6";"5.7";"1.3";"5";"4.7";"0.4";"0.7";"0.2";"0.3";"0.2";"0.7";"1.4"
"United States";"USA";"UWS";"24-06-2026 20:00";"NS";"Baltimore Blast W";"";"";"Baltimore Warriors W";"";"";"";"";"49";"60";"48";"54";"";"";"";"1.3";"1.8";"";"";"";"";"3";"67";"33";"0";"40";"60";"10";"0";"50";"40";"43";"60";"50";"60";"90";"100";"60";"40";"0x1";"0x2";"";"1.4";"1.6";"1.6";"1.3";"3";"";"";"3";"1";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"United States";"USA";"UWS";"24-06-2026 20:30";"NS";"Michigan Stars W";"";"";"Pontiac W";"";"";"";"";"18";"28";"54";"75";"";"";"";"1.1";"1.5";"";"";"";"";"";"";"";"";"30";"50";"20";"0";"50";"50";"37";"50";"50";"50";"80";"100";"70";"50";"0x3";"3x1";"";"1.6";"2.2";"2.5";"2.2";"4.2";"";"";"12";"5";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"United States";"USA";"UWS";"24-06-2026 21:00";"NS";"Chicago Inter W";"";"";"DeKalb County W";"";"";"";"";"2";"46";"100";"65";"";"";"";"2";"1.4";"";"";"";"";"";"";"";"";"67";"40";"0";"20";"33";"40";"67";"47";"67";"60";"100";"80";"33";"60";"0x4";"1x3";"";"4.3";"1.9";"3.7";"1.7";"5.8";"";"";"1";"2";"3";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"United States";"USA";"USL League One Cup";"24-06-2026 20:30";"NS";"Charlotte Independence";"";"";"Greenville Triumph";"";"";"";"";"63";"38";"88";"31";"";"50";"48";"2.6";"1";"52";"49";"4.8";"8.7";"10";"60";"40";"0";"80";"30";"20";"10";"0";"60";"87";"33";"100";"40";"80";"90";"20";"70";"3x1";"2x0";"25.2";"2.6";"0.9";"1.2";"1.9";"3.3";"49";"45";"";"";"10";"10";"15.6";"10.4";"12.4";"12";"10.2";"4.6";"5.7";"6.6";"3.6";"2.2";"2.7";"2.3";"2.7";"5";"4.8"
"Australia";"AUS";"Queensland NPL Women";"24-06-2026 06:30";"POSTPONED";"Sunshine Coast Wanderers W";"";"";"Brisbane City W";"";"";"8.70";"1.25";"32";"80";"51";"100";"4";"43";"64";"0.9";"2.3";"48";"80";"5.4";"4.2";"10";"20";"80";"0";"30";"70";"0";"20";"70";"10";"30";"77";"30";"90";"100";"80";"70";"30";"0x1";"0x2";"20.9";"1.5";"3.5";"2.1";"0.7";"3.9";"50";"60";"6";"3";"10";"10";"8.1";"14.8";"11.4";"7.5";"10.4";"6";"3.7";"4";"7.2";"0.9";"0";"0.3";"0.7";"0.9";"1.3"
"Australia";"AUS";"Queensland NPL Women";"24-06-2026 06:30";"POSTPONED";"Gold Coast United W";"";"";"FQ QAS W";"";"";"";"";"46";"2";"65";"78";"";"45";"57";"1.8";"0.9";"43";"76";"3.6";"5.3";"10";"80";"0";"20";"60";"30";"0";"0";"40";"70";"60";"30";"60";"30";"100";"100";"40";"70";"1x0";"3x4";"25";"1.9";"2.3";"1.7";"3.2";"4.6";"46";"52";"7";"8";"10";"10";"6.9";"18.7";"11.5";"12.8";"10.1";"5.9";"5.5";"3.2";"5.7";"0.2";"1.4";"0.5";"1.2";"1.6";"1.3"
"Australia";"AUS";"Queensland NPL Women";"24-06-2026 07:30";"POSTPONED";"Gold Coast Knights W";"";"";"Brisbane Olympic W";"";"";"1.26";"8.71";"77";"56";"100";"85";"3";"67";"57";"2.5";"1.9";"119";"68";"6";"4.7";"2";"100";"0";"0";"80";"60";"10";"10";"10";"30";"83";"63";"90";"70";"90";"90";"20";"40";"0x0";"1x2";"22.6";"3.3";"2.5";"0.8";"1.4";"4";"56";"55";"3";"5";"10";"10";"19.7";"11.7";"3.5";"10.4";"10.8";"1.8";"5.3";"9.2";"5.4";"0.2";"0.7";"0.7";"0.3";"0.9";"1.3"
"Australia";"AUS";"Victoria Women's State Knockout Cup";"24-06-2026 06:30";"NS";"Heidelberg United W";"";"";"Clifton Hill W";"";"";"";"";"49";"49";"85";"100";"";"51";"";"1.9";"1.8";"58";"";"4.7";"2";"";"";"";"";"60";"50";"10";"30";"30";"20";"63";"60";"70";"80";"90";"70";"40";"50";"2x1";"1x0";"19.2";"2.5";"3.2";"1.6";"1.6";"4.4";"50";"42";"";"";"10";"10";"11.8";"6.5";"12.2";"8";"10.7";"5.8";"4.5";"5.7";"5.5";"0.2";"";"1.1";"";"";"0.8"
"Australia";"AUS";"QLD FQPL 1 Women";"24-06-2026 07:30";"NS";"Virginia United W";"";"";"Logan Lightning W";"";"";"";"";"42";"4";"34";"44";"";"36";"44";"1.1";"1.2";"38";"50";"7.1";"7.6";"10";"80";"20";"0";"30";"40";"20";"0";"50";"60";"37";"40";"50";"40";"80";"100";"70";"60";"0x4";"2x1";"23";"1";"1.3";"1.8";"2.9";"3.5";"46";"49";"7";"5";"10";"10";"7.1";"9.9";"15";"14.1";"12.2";"8.2";"7.5";"3.6";"5.1";"0.4";"0.2";"0.5";"0.9";"1";"1.2"
"China";"CHN";"Super League Women";"24-06-2026 05:00";"NS";"Shaanxi Chang AN Athletic FC W";"";"";"Liaoning Shenbei Hefeng W";"";"";"";"";"49";"63";"24";"54";"";"43";"53";"0.7";"2";"35";"47";"6.9";"7.9";"2";"0";"100";"0";"20";"60";"10";"20";"70";"20";"23";"67";"30";"80";"90";"80";"80";"40";"1x2";"1x2";"16.8";"0.7";"1.6";"1.6";"1.2";"2.6";"42";"54";"9";"1";"10";"10";"4.8";"12.7";"5.8";"10.4";"8.1";"4.2";"4.7";"2.6";"4.8";"0.2";"0.9";"0.4";"0.8";"1.2";"0.8"
"China";"CHN";"Super League Women";"24-06-2026 06:00";"NS";"Changchun Dazhong Zhiye W";"";"";"Shandong Sports Lottery W";"";"";"";"";"63";"56";"61";"48";"";"54";"43";"1.7";"1.2";"39";"39";"3.9";"5.1";"2";"50";"50";"0";"50";"30";"20";"30";"30";"40";"57";"40";"70";"60";"80";"70";"50";"70";"0x0";"1x0";"16.6";"1.8";"1.4";"1.2";"1.4";"2.9";"54";"48";"6";"12";"10";"10";"7";"7.1";"6.9";"12.2";"8.4";"3.1";"6";"4.2";"3.5";"0.8";"1.2";"1";"0.4";"1.7";"0.8"
"China";"CHN";"Super League Women";"24-06-2026 08:00";"NS";"Sichuan W";"";"";"Beijing BG Phoenix W";"";"";"";"";"0";"74";"34";"65";"";"";"66";"0";"2.5";"";"64";"9.5";"7.6";"";"";"";"";"0";"80";"0";"10";"100";"10";"0";"83";"0";"90";"100";"90";"100";"20";"0x3";"0x1";"22.3";"1";"1.9";"3";"0.9";"3.4";"30";"54";"11";"2";"2";"10";"9.5";"14.4";"14.5";"6.2";"10.4";"6.5";"2.5";"4.5";"7.2";"1";"0.2";"0.5";"1.2";"1.5";"0.8"
"China";"CHN";"Super League Women";"24-06-2026 08:35";"NS";"Guangxi Pingguo W";"";"";"Wuhan Jiangda W";"";"";"";"";"52";"46";"34";"51";"";"";"56";"0.5";"1.4";"";"52";"6.5";"7.5";"";"";"";"";"0";"40";"50";"20";"50";"40";"17";"47";"50";"60";"50";"80";"100";"60";"0x1";"1x1";"16.4";"1";"1.5";"1.5";"1.7";"2.8";"66";"58";"10";"5";"2";"10";"6.5";"12.6";"3";"10.8";"8";"2";"5.9";"1.5";"6.5";"1";"0.4";"0.5";"1.1";"1.5";"0.8"
"China";"CHN";"Super League Women";"24-06-2026 08:35";"NS";"Guangdong Meizhou Hakka W";"";"";"Jiangsu W";"";"";"";"";"70";"56";"37";"61";"";"44";"54";"1.3";"1.9";"34";"46";"4.8";"5.2";"2";"50";"50";"0";"30";"60";"40";"10";"30";"30";"43";"63";"70";"70";"60";"90";"70";"40";"0x1";"0x1";"16.6";"1.1";"1.8";"1";"1.4";"2.7";"46";"48";"8";"4";"10";"10";"5.3";"9.4";"9.7";"8.8";"8.9";"5.1";"4.8";"2.9";"5";"1.1";"1.2";"1.3";"0.4";"2";"0.8"
"China";"CHN";"Super League Women";"24-06-2026 08:35";"NS";"Zhejiang Hangzhou W";"";"";"Shanghai RCB W";"";"";"";"";"56";"88";"44";"61";"";"41";"62";"1.2";"1.9";"33";"68";"5.2";"8.3";"2";"50";"0";"50";"30";"50";"30";"40";"40";"10";"40";"63";"60";"90";"70";"60";"70";"50";"1x2";"0x0";"18.8";"1.3";"1.8";"1.4";"0.5";"2.5";"42";"59";"7";"3";"10";"10";"6.7";"15";"9.3";"6.6";"9";"3.8";"2.8";"3.3";"8";"0.2";"0.1";"0.7";"0.9";"0.9";"0.8"
"Finland";"FIN";"Ykkönen Women";"24-06-2026 12:30";"NS";"HJK II W";"";"";"TPS W";"";"";"";"";"52";"42";"75";"44";"";"54";"37";"1.7";"0.9";"57";"41";"5.1";"5.5";"7";"57";"29";"14";"50";"20";"20";"30";"30";"50";"57";"30";"70";"50";"80";"70";"50";"80";"1x1";"3x1";"19";"2.2";"1.3";"1.5";"1.8";"3.4";"54";"45";"5";"9";"10";"10";"11.2";"7.1";"8.5";"11.2";"10.2";"5.2";"6.4";"6.2";"2.6";"0.4";"0.6";"0.7";"1.2";"1.5";"1.8"
"Faroe Islands";"FRO";"Meistaradeildin Women";"24-06-2026 21:00";"NS";"Víkingur W";"";"";"Hoyvík W";"";"";"";"";"70";"2";"99";"17";"";"";"";"2.1";"0.4";"";"";"";"";"5";"100";"0";"0";"70";"10";"0";"10";"30";"80";"70";"13";"70";"20";"100";"90";"30";"90";"3x0";"3x1";"";"2.9";"0.5";"1";"6";"5.2";"";"";"3";"8";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.4"
"Iceland";"ISL";"2. Deild Women";"24-06-2026 16:15";"NS";"Fylkir W";"";"";"KFR W";"";"";"";"";"66";"2";"100";"27";"";"65";"";"2.2";"0.2";"74";"";"";"";"";"";"";"";"70";"0";"10";"17";"20";"83";"73";"6";"80";"17";"90";"83";"30";"100";"0x4";"1x1";"";"4.2";"0.8";"1.1";"3.8";"5";"55";"";"5";"11";"10";"6";"21.3";"";"7.7";"";"";"3.3";"";"14.3";"";"1";"";"0.7";"";"";"1.8"
"Lithuania";"LTU";"A Lyga Women";"24-06-2026 07:00";"NS";"TransINVEST Vilnius W";"";"";"Kauno rajono FA";"";"";"";"";"14";"38";"24";"20";"";"47";"36";"0.3";"0.7";"55";"44";"19.3";"12";"";"";"";"";"0";"10";"30";"40";"70";"50";"10";"23";"30";"50";"70";"60";"100";"90";"1x1";"1x1";"27.8";"0.7";"0.6";"2.6";"1.9";"2.9";"48";"40";"7";"6";"10";"10";"13.5";"7.2";"14.7";"20.2";"13.4";"9.2";"8.2";"6.5";"3";"1.5";"1";"1";"1.6";"2.6";"2.8"
"Northern Ireland";"NIR";"Championship Women";"24-06-2026 15:30";"NS";"Ballymena Allstars W";"";"";"Strabane Athletic W";"";"";"";"";"49";"21";"24";"51";"";"40";"47";"0.6";"0.5";"35";"42";"9.6";"7.7";"";"";"";"";"0";"10";"60";"20";"40";"70";"20";"17";"60";"30";"40";"80";"100";"90";"1x1";"3x1";"23.5";"0.7";"1.5";"1.6";"2.4";"3.1";"47";"47";"8";"9";"10";"10";"6.7";"11.6";"15";"13.7";"11.7";"7.5";"7.1";"3.3";"5.4";"0.8";"0.3";"1.2";"0.4";"1.4";"1"
"Northern Ireland";"NIR";"Championship Women";"24-06-2026 15:30";"NS";"Greenisland W";"";"";"Ballyclare Comrades W";"";"";"";"";"60";"35";"78";"51";"";"54";"48";"2";"1.4";"45";"45";"6.2";"7.9";"4";"100";"0";"0";"60";"40";"20";"20";"20";"40";"67";"47";"80";"60";"80";"80";"40";"60";"3x2";"1x0";"24.9";"2.3";"1.5";"1.3";"2";"3.6";"56";"50";"4";"5";"10";"10";"14.3";"11.8";"8.5";"15.2";"12.6";"4.5";"7.5";"7.7";"5.5";"0";"0.3";"0.3";"0";"0.3";"1"
"Northern Ireland";"NIR";"Championship Women";"24-06-2026 15:45";"NS";"St. James' Swifts W";"";"";"Mid-Ulster W";"";"";"";"";"52";"2";"100";"31";"";"56";"45";"2.5";"0.5";"50";"38";"4.3";"10";"5";"60";"40";"0";"80";"10";"10";"20";"10";"70";"83";"17";"90";"30";"90";"80";"20";"90";"4x1";"0x0";"24";"3.7";"0.9";"1.5";"3.1";"4.6";"53";"50";"3";"10";"10";"10";"15.8";"9";"10.1";"13.1";"14.5";"6.9";"8.4";"8.7";"5";"0.6";"0.4";"0.9";"0.9";"1.3";"1"
"Vietnam";"VIE";"Women's National League";"24-06-2026 06:00";"NS";"Ha Noi W";"";"";"Ho Chi Minh City II W";"";"";"";"";"77";"14";"41";"3";"";"56";"21";"1.2";"0.1";"48";"20";"8.5";"28";"10";"100";"0";"0";"20";"0";"60";"10";"20";"90";"40";"3";"80";"10";"40";"90";"80";"100";"0x0";"1x0";"15.8";"1.2";"0.1";"0.8";"2.6";"2.4";"55";"28";"6";"2";"10";"10";"10.2";"2.8";"4.6";"13.9";"7.4";"1.9";"7.2";"4.2";"1.6";"1.6";"0.8";"1.6";"0.4";"2.2";""
"World";"WOR";"Club Friendlies 3";"24-06-2026 09:00";"NS";"Mjällby";"";"";"Halmstad";"";"";"";"";"74";"35";"54";"31";"";"47";"41";"1.8";"0.6";"44";"38";"5.6";"9.7";"10";"60";"10";"30";"50";"10";"30";"30";"20";"60";"60";"20";"80";"40";"70";"70";"50";"90";"1x1";"1x1";"28.7";"1.6";"0.9";"0.9";"2";"2.7";"53";"42";"1";"2";"10";"10";"11.7";"12.3";"16.4";"17";"9.4";"4.6";"5.7";"5.2";"3.2";"1.8";"1.3";"2.1";"1.9";"3.6";"2.1"
"World";"WOR";"Club Friendlies 3";"24-06-2026 10:00";"NS";"Paksi SE";"";"";"Szentlőrinc SE";"";"";"";"";"66";"52";"61";"37";"";"52";"47";"1.7";"1.5";"58";"48";"5.1";"6.7";"";"";"";"";"50";"40";"20";"30";"30";"30";"57";"50";"70";"70";"80";"70";"50";"60";"0x2";"1x2";"20";"1.8";"1.1";"1.1";"1.5";"2.8";"53";"49";"1";"2";"10";"10";"11.7";"7.4";"11.1";"9.7";"8.6";"3.3";"5.3";"4.8";"3.7";"2.6";"1.8";"2.6";"2.2";"4.6";"2.1"
"World";"WOR";"Club Friendlies 3";"24-06-2026 12:00";"NS";"Häcken";"";"";"Hammarby";"";"";"";"";"56";"60";"68";"75";"";"49";"64";"2";"1.4";"44";"61";"5";"7.3";"10";"30";"30";"40";"50";"40";"50";"20";"0";"40";"67";"47";"100";"60";"50";"80";"50";"60";"1x1";"1x1";"29.8";"2";"2.2";"1.4";"1.3";"3.4";"50";"58";"1";"2";"10";"10";"15.2";"20.7";"12.8";"10.8";"10.2";"5.1";"3.8";"4.9";"6.7";"2.8";"1.1";"2.1";"2.3";"4.2";"2.1"
"World";"WOR";"Club Friendlies 3";"24-06-2026 12:00";"NS";"Grazer AK";"";"";"Slovan Bratislava";"";"";"2.96";"1.85";"70";"80";"58";"51";"2";"50";"48";"1.5";"2.2";"40";"41";"4.9";"5.3";"";"";"";"";"40";"70";"30";"10";"30";"20";"50";"73";"70";"80";"70";"90";"60";"30";"0x1";"0x1";"22.9";"1.7";"1.5";"1";"0.7";"2.4";"50";"55";"1";"2";"10";"10";"10.2";"11.6";"11.1";"12.9";"7.6";"4.4";"3.4";"3.9";"3.6";"1.8";"1.9";"1.2";"2.8";"3.8";"2.1"
"World";"WOR";"Club Friendlies 3";"24-06-2026 13:00";"NS";"Schweinfurt";"";"";"Chemie Leipzig";"";"";"";"";"38";"66";"48";"68";"";"48";"";"1";"2.2";"47";"";"";"";"";"";"";"";"20";"70";"40";"10";"40";"20";"33";"73";"60";"80";"60";"90";"80";"30";"1x1";"0x1";"";"1.4";"2";"1.9";"1.1";"3.2";"47";"";"1";"2";"10";"10";"10.3";"";"11.4";"";"";"4.8";"";"4.1";"";"2.3";"";"1.5";"";"";"2.1"
"World";"WOR";"Club Friendlies 3";"24-06-2026 13:00";"NS";"Weiz";"";"";"First Vienna";"";"";"";"";"32";"88";"61";"34";"";"48";"52";"1.3";"1.8";"58";"53";"6.9";"10.4";"";"";"";"";"40";"50";"10";"30";"50";"20";"43";"60";"50";"80";"90";"70";"60";"50";"0x1";"0x0";"22.2";"1.8";"1";"2.1";"0.5";"2.7";"55";"52";"1";"2";"10";"10";"12.5";"10.4";"11.5";"9.9";"10.1";"6";"3.1";"7.2";"4";"1.2";"2";"2.2";"1.2";"3.4";"2.1"
"World";"WOR";"Club Friendlies 3";"24-06-2026 13:30";"NS";"Freienbach";"";"";"Rapperswil-Jona";"";"";"";"";"21";"35";"48";"71";"";"33";"44";"1";"1.5";"40";"43";"5.4";"4.2";"";"";"";"";"30";"50";"10";"0";"60";"50";"33";"50";"40";"50";"90";"100";"70";"50";"1x5";"1x2";"24.8";"1.4";"2.1";"2.4";"2";"4";"52";"44";"1";"2";"10";"10";"7.5";"12.4";"14";"15.7";"9.6";"5.5";"6.1";"3";"4.7";"2.5";"2.1";"3";"1.9";"4.8";"2.1"
"World";"WOR";"Club Friendlies 3";"24-06-2026 14:00";"NS";"Tasmania Berlin";"";"";"BFC Preussen";"";"";"";"";"63";"46";"95";"54";"";"";"";"2.1";"1.6";"";"";"";"";"4";"25";"50";"25";"70";"50";"0";"10";"30";"40";"70";"53";"70";"60";"100";"90";"30";"50";"3x0";"1x0";"";"2.8";"1.6";"1.2";"1.7";"3.6";"";"";"1";"2";"10";"10";"";"";"";"";"";"";"";"";"";"";"1";"";"0.5";"";"2.1"
"World";"WOR";"Club Friendlies 3";"24-06-2026 15:30";"NS";"Glentoran";"";"";"The New Saints";"";"";"";"";"70";"77";"65";"71";"";"64";"62";"1.7";"2.4";"60";"77";"4.9";"6.9";"2";"0";"50";"50";"40";"80";"50";"0";"10";"20";"57";"80";"90";"80";"50";"100";"60";"20";"1x1";"1x2";"18.2";"1.9";"2.1";"1";"0.8";"2.9";"60";"62";"1";"2";"10";"10";"9.4";"14.4";"5.1";"7.5";"7.6";"1.8";"3.2";"3.4";"6.7";"1.1";"1.5";"1.6";"2.1";"3.2";"2.1"
"World";"WOR";"Club Friendlies 3";"24-06-2026 21:00";"NS";"Katowice";"";"";"Świt Skolwin";"";"";"";"";"56";"32";"65";"37";"";"50";"45";"1.5";"0.7";"54";"45";"6";"7.5";"";"";"";"";"30";"20";"60";"10";"10";"70";"50";"23";"90";"30";"40";"90";"70";"80";"1x1";"1x0";"26.8";"1.9";"1.1";"1.4";"2.1";"3.2";"47";"52";"1";"2";"10";"10";"14.4";"8.3";"16.6";"14.4";"10.2";"4.7";"6.7";"6";"3";"1.3";"2";"1.8";"2.2";"3.6";"2.1"
"World";"WOR";"Club Friendlies 3";"24-06-2026 21:00";"NS";"Orenburg";"";"";"Neftekhimik";"";"";"";"";"56";"56";"27";"34";"";"48";"47";"1.1";"0.9";"42";"62";"11.5";"6.9";"6";"83";"17";"0";"30";"20";"20";"30";"50";"50";"37";"30";"50";"50";"80";"70";"70";"80";"1x0";"2x0";"19.8";"0.8";"1";"1.4";"1.4";"2.3";"50";"46";"1";"2";"10";"10";"12.4";"6.9";"13.3";"7.1";"7.8";"4.2";"4.2";"3.3";"3.9";"2.3";"1.7";"2.1";"1.6";"3.8";"2.1"
"World";"WOR";"Club Friendlies 3";"24-06-2026 21:00";"NS";"Amstetten";"";"";"Crvena Zvezda";"";"";"";"";"46";"60";"31";"68";"";"51";"69";"0.9";"1.8";"52";"73";"10.6";"9";"";"";"";"";"20";"50";"30";"30";"50";"20";"30";"60";"50";"80";"70";"70";"80";"50";"0x0";"1x2";"24.8";"0.9";"2";"1.7";"1.3";"3";"49";"63";"1";"2";"10";"10";"9.6";"21.6";"9.8";"8.5";"8.8";"4.1";"2.9";"3.2";"7.4";"1.5";"1.8";"2.9";"3.1";"4.6";"2.1"
