"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Odds";"Odds";"Odds";"Odds";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Global";"Global";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global"
"World";"WOR";"Friendly International Women";"09-06-2026 09:00";"CANCELLED";"Zimbabwe W";"";"";"Burkina Faso W";"";"";"";"";"";"";"";"2";"";"17";"";"";"";"";"";"";"";"";"1";"";"2.5";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"50";"";"";"";"0.3";"";"0.7";"";"";"";"2.7";"";"1";"";"";"0";"";"1.5";"";"3";"";"";""
"World";"WOR";"Friendly International Women";"09-06-2026 10:00";"FT";"Lesotho W";"0";"6";"Kenya W";"0";"4";"";"";"";"";"";"2";"";"44";"";"";"";"";"";"";"";"";"1";"";"0.7";"";"";"";"";"";"";"";"";"";"1.3";"";"";"";"";"67";"";"";"";"0.3";"";"0.7";"";"";"";"0";"";"0.7";"";"";"33";"";"";"";"";"";"";""
"World";"WOR";"Friendly International Women";"09-06-2026 12:00";"FT";"Jordan W";"1";"0";"Palestine W";"0";"0";"1.43";"5.51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"World";"WOR";"Friendly International Women";"09-06-2026 13:00";"FT";"New Zealand W";"0";"0";"Morocco W";"0";"0";"3.26";"2.07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"World";"WOR";"Friendly International Women";"09-06-2026 13:00";"FT";"Zimbabwe W";"3";"0";"Zambia W";"1";"0";"";"";"";"";"";"2";"";"11";"";"";"";"";"";"";"";"";"0.7";"";"3.7";"";"";"";"";"";"";"";"";"";"0.3";"";"";"";"";"33";"";"";"";"0.3";"";"1.3";"";"";"";"2.3";"";"0.3";"";"";"0";"";"1.7";"";"3.3";"";"";""
"World";"WOR";"Friendly International Women";"09-06-2026 18:00";"FT";"Guatemala W";"1";"5";"El Salvador W";"1";"4";"4.06";"1.67";"";"";"";"2";"";"100";"";"";"";"";"";"";"";"";"2.5";"";"0";"";"";"";"";"";"";"";"";"";"3";"";"";"";"";"50";"";"";"";"1";"";"0";"";"";"";"0";"";"1.5";"";"";"100";"";"7.5";"";"1.5";"";"";""
"World";"WOR";"Friendly International Women";"09-06-2026 21:30";"FT";"Brazil W";"0";"1";"United States W";"0";"0";"3.03";"2.09";"";"";"1";"";"80";"";"";"";"";"";"";"";"";"3";"";"1";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"40";"";"";"";"0.8";"";"0.4";"";"";"";"0.6";"";"2.2";"";"";"80";"";"4.4";"";"3";"";"";"";""
"World";"WOR";"Friendly International Women";"09-06-2026 22:30";"FT";"Costa Rica W";"0";"6";"Canada W";"0";"2";"11.67";"1.19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"World";"WOR";"U20 National Team Friendlies Women";"09-06-2026 07:00";"FT";"England U20 W";"0";"1";"Japan U20 W";"0";"0";"3.21";"1.93";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"World";"WOR";"U20 National Team Friendlies Women";"09-06-2026 11:30";"FT";"Portugal U20 W";"1";"3";"Brazil U20 W";"1";"2";"2.32";"2.53";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"09-06-2026 15:00";"AWARDED";"Atlético GO U17";"0";"3";"Bahia U17";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"09-06-2026 15:00";"FT";"Vitória U17";"0";"1";"Botafogo U17";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"09-06-2026 15:00";"FT";"Juventude U17";"0";"4";"América Mineiro U17";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"09-06-2026 15:00";"FT";"São Paulo U17";"1";"1";"Flamengo U17";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"09-06-2026 15:00";"FT";"Vasco da Gama U17";"2";"0";"Athletico PR U17";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"09-06-2026 15:00";"FT";"Corinthians U17";"7";"0";"Grêmio U17";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazil";"BRA";"Brasileiro U17";"09-06-2026 15:00";"FT";"Atlético Mineiro U17";"1";"3";"Cruzeiro U17";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Europe";"EUR";"UEFA U19 Championship Round 1 Qualification";"09-06-2026 12:00";"FT";"Kazakhstan U18";"2";"4";"Greece U18";"0";"2";"3.03";"2.20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Europe";"EUR";"UEFA U19 Championship Round 1 Qualification";"09-06-2026 12:00";"FT";"Serbia U18";"0";"1";"Portugal U18";"0";"1";"3.38";"1.98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Europe";"EUR";"UEFA U19 Championship Round 1 Qualification";"09-06-2026 12:00";"FT";"Georgia U18";"2";"3";"Iceland U18";"0";"0";"2.14";"3.08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"South America";"SOU";"CONMEBOL Women's Nations League";"09-06-2026 20:00";"FT";"Ecuador W";"0";"1";"Argentina W";"0";"0";"2.54";"2.51";"";"";"";"";"";"100";"";"";"";"";"";"";"";"";"1.5";"";"0.5";"";"";"";"";"";"";"";"";"";"3";"";"";"";"";"50";"";"";"";"1";"";"0";"";"";"";"0.5";"";"0.5";"";"";"100";"";"3.5";"";"2";"";"";""
"South America";"SOU";"CONMEBOL Women's Nations League";"09-06-2026 20:00";"FT";"Uruguay W";"1";"1";"Venezuela W";"0";"0";"4.67";"1.66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"South America";"SOU";"CONMEBOL Women's Nations League";"09-06-2026 20:00";"FT";"Paraguay W";"3";"4";"Colombia W";"3";"2";"5.88";"1.46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"South America";"SOU";"CONMEBOL Women's Nations League";"09-06-2026 20:00";"FT";"Peru W";"4";"0";"Bolivia W";"1";"0";"1.09";"14.45";"";"";"";"";"67";"";"";"";"";"";"";"";"";"1.5";"";"1";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"50";"";"";"";"0.5";"";"1";"";"";"";"0";"";"1";"";"";"50";"";"1";"";"5.5";"";"";"";""
"World";"WOR";"U23 National Team Friendlies Women";"09-06-2026 07:00";"FT";"Korea Republic U20 W";"1";"2";"Finland U23 W";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
